Date,y,Friday,Monday,Thursday,Tuesday,Wednesday
2010-09-01,-0.08291746298169345,0,0,0,0,1
2010-09-02,-0.029300915591238152,0,0,1,0,0
2010-09-03,-0.08106947066923098,1,0,0,0,0
2010-09-07,0.11684654310281317,0,0,0,1,0
2010-09-08,-0.023109212381994815,0,0,0,0,1
2010-09-09,-0.018924754153015755,0,0,1,0,0
2010-09-10,-0.03594913257444654,1,0,0,0,0
2010-09-13,-0.03547070008022313,0,1,0,0,0
2010-09-14,0.016501668862680674,0,0,0,1,0
2010-09-15,0.02504642527382095,0,0,0,0,1
2010-09-16,-0.017194618169955156,0,0,1,0,0
2010-09-17,0.013351792113042826,1,0,0,0,0
2010-09-20,-0.02317129593722611,0,1,0,0,0
2010-09-21,0.039534901463708305,0,0,0,1,0
2010-09-22,0.007158829739652539,0,0,0,0,1
2010-09-23,0.06041761868161122,0,0,1,0,0
2010-09-24,-0.09049022533801099,1,0,0,0,0
2010-09-27,0.038231315801773524,0,1,0,0,0
2010-09-28,0.002661910537059997,0,0,0,1,0
2010-09-29,0.02876104458224793,0,0,0,0,1
2010-09-30,0.019354871524277506,0,0,1,0,0
2010-10-01,-0.05063294195399093,1,0,0,0,0
2010-10-04,0.04577780829535594,0,1,0,0,0
2010-10-05,-0.07522313668134484,0,0,0,1,0
2010-10-06,-0.012408109141713308,0,0,0,0,1
2010-10-07,0.0032573148240930827,0,0,1,0,0
2010-10-08,-0.039424879523417666,1,0,0,0,0
2010-10-11,-0.08450024516476506,0,1,0,0,0
2010-10-12,-0.0015822141743373486,0,0,0,1,0
2010-10-13,0.0073956358896707375,0,0,0,0,1
2010-10-14,0.04247506444177995,0,0,1,0,0
2010-10-15,-0.04275646428590274,1,0,0,0,0
2010-10-18,0.003152888269966736,0,1,0,0,0
2010-10-19,0.08067045551961116,0,0,0,1,0
2010-10-20,-0.04071731843967963,0,0,0,0,1
2010-10-21,-0.026275918833115197,0,0,1,0,0
2010-10-22,-0.025428114140015445,1,0,0,0,0
2010-10-25,0.05697548752408177,0,1,0,0,0
2010-10-26,0.0186397443211217,0,0,0,1,0
2010-10-27,0.0242334217486615,0,0,0,0,1
2010-10-28,0.008208598928495459,0,0,1,0,0
2010-10-29,0.015325747846490989,1,0,0,0,0
2010-11-01,0.0297169404761497,0,1,0,0,0
2010-11-02,-0.011910225826409215,0,0,0,1,0
2010-11-03,-0.09318499106720624,0,0,0,0,1
2010-11-04,-0.05316968489644103,0,0,1,0,0
2010-11-05,-0.01403888890147642,1,0,0,0,0
2010-11-08,0.0016429729610876187,0,1,0,0,0
2010-11-09,0.043192945250650094,0,0,0,1,0
2010-11-10,-0.031970682012092855,0,0,0,0,1
2010-11-11,0.009204119253595655,0,0,1,0,0
2010-11-12,0.10568676422796175,1,0,0,0,0
2010-11-15,-0.019893247708405393,0,1,0,0,0
2010-11-16,0.11782173618196778,0,0,0,1,0
2010-11-17,-0.036315309902340887,0,0,0,0,1
2010-11-18,-0.13832721494582945,0,0,1,0,0
2010-11-19,-0.037866617838541616,1,0,0,0,0
2010-11-22,0.018292677769324195,0,1,0,0,0
2010-11-23,0.12302657693441432,0,0,0,1,0
2010-11-24,-0.05186620156820487,0,0,0,0,1
2010-11-26,0.1359918159529434,1,0,0,0,0
2010-11-29,-0.031053044465860435,0,1,0,0,0
2010-11-30,0.09335811262321903,0,0,0,1,0
2010-12-01,-0.09260833561556148,0,0,0,0,1
2010-12-02,-0.09222851893311346,0,0,1,0,0
2010-12-03,-0.07117066550828921,1,0,0,0,0
2010-12-06,0.0005552597864935116,0,1,0,0,0
2010-12-07,-0.0016648549324860262,0,0,0,1,0
2010-12-08,-0.013896609404151272,0,0,0,0,1
2010-12-09,-0.02762118249380785,0,0,1,0,0
2010-12-10,0.020869600600090576,1,0,0,0,0
2010-12-13,-0.0034072328910508265,0,1,0,0,0
2010-12-14,0.0034188818176306146,0,0,0,1,0
2010-12-15,0.0187393476586295,0,0,0,0,1
2010-12-16,-0.030657810927321227,0,0,1,0,0
2010-12-17,-0.07360545280172959,1,0,0,0,0
2010-12-20,0.018621925865588196,0,1,0,0,0
2010-12-21,0.004875071569161005,0,0,0,1,0
2010-12-22,-0.0630685249416778,0,0,0,0,1
2010-12-23,0.06601938619298076,0,0,1,0,0
2010-12-27,0.0728597943514453,0,1,0,0,0
2010-12-28,-0.0084889427211442,0,0,0,1,0
2010-12-29,-0.01369861671503625,0,0,0,0,1
2010-12-30,0.013888875091518038,0,0,1,0,0
2010-12-31,0.013127827410210458,1,0,0,0,0
2011-01-03,-0.007887289557658494,0,1,0,0,0
2011-01-04,-0.013060842794619831,0,0,0,1,0
2011-01-05,-0.020713390125793874,0,0,0,0,1
2011-01-06,0.022326624591438637,0,0,1,0,0
2011-01-07,-0.014942542217354249,1,0,0,0,0
2011-01-10,0.023337312725955073,0,1,0,0,0
2011-01-11,-0.03705823785353912,0,0,0,1,0
2011-01-12,-0.038484289047911124,0,0,0,0,1
2011-01-13,0.009236429842630844,0,0,1,0,0
2011-01-14,-0.05674187834862465,1,0,0,0,0
2011-01-18,0.026520041811154638,0,0,0,1,0
2011-01-19,0.09073721428905812,0,0,0,0,1
2011-01-20,0.039283669910775476,0,0,1,0,0
2011-01-21,0.02668146461051868,1,0,0,0,0
2011-01-24,-0.04439630348179435,0,1,0,0,0
2011-01-25,-0.0033994032430114673,0,0,0,1,0
2011-01-26,-0.054008001972625674,0,0,0,0,1
2011-01-27,-0.029447102709810657,0,0,1,0,0
2011-01-28,0.2408669590638095,1,0,0,0,0
2011-01-31,-0.02544911205501388,0,1,0,0,0
2011-02-01,-0.09728630102804425,0,0,0,1,0
2011-02-02,-0.018718090721208225,0,0,0,0,1
2011-02-03,-0.035260042190994656,0,0,1,0,0
2011-02-04,-0.045536261507660214,1,0,0,0,0
2011-02-07,0.021971147191755414,0,1,0,0,0
2011-02-08,-0.028869794054391495,0,0,0,1,0
2011-02-09,0.003795032533201903,0,0,0,0,1
2011-02-10,0.013862650826418577,0,0,1,0,0
2011-02-11,-0.024860196918037536,1,0,0,0,0
2011-02-14,0.016571079403144617,0,1,0,0,0
2011-02-15,0.026332353290956734,0,0,0,1,0
2011-02-16,0.021380479913126527,0,0,0,0,1
2011-02-17,-0.0077750697431410165,0,0,1,0,0
2011-02-18,-0.00964435478845671,1,0,0,0,0
2011-02-22,0.26597680162599446,0,0,0,1,0
2011-02-23,0.06394230636971932,0,0,0,0,1
2011-02-24,-0.03660187513149116,0,0,1,0,0
2011-02-25,-0.09849908121619422,1,0,0,0,0
2011-02-28,-0.04526529463922879,0,1,0,0,0
2011-03-01,0.1449591167364901,0,0,0,1,0
2011-03-02,-0.014754853049274819,0,0,0,0,1
2011-03-03,-0.10144929005169379,0,0,1,0,0
2011-03-04,0.02473113306658492,1,0,0,0,0
2011-03-07,0.08394545783323393,0,1,0,0,0
2011-03-08,-0.04065828454946041,0,0,0,1,0
2011-03-09,0.020181615776448725,0,0,0,0,1
2011-03-10,0.08209692897050425,0,0,1,0,0
2011-03-11,-0.08226687870665716,1,0,0,0,0
2011-03-14,0.05229079885707266,0,1,0,0,0
2011-03-15,0.15097021584272907,0,0,0,1,0
2011-03-16,0.2088815784314002,0,0,0,0,1
2011-03-17,-0.1030611843065169,0,0,1,0,0
2011-03-18,-0.07318923942938671,1,0,0,0,0
2011-03-21,-0.1567103044195468,0,1,0,0,0
2011-03-22,-0.019408127803645092,0,0,0,1,0
2011-03-23,-0.05145962668438431,0,0,0,0,1
2011-03-24,-0.06103286758672444,0,0,1,0,0
2011-03-25,-0.005000008477105022,1,0,0,0,0
2011-03-28,0.08542717474487205,0,1,0,0,0
2011-03-29,-0.0658436549115845,0,0,0,1,0
2011-03-30,-0.02477977790311381,0,0,0,0,1
2011-03-31,0.0016939970748959254,0,0,1,0,0
2011-04-01,-0.01916573601886018,1,0,0,0,0
2011-04-04,0.005747148486326958,0,1,0,0,0
2011-04-05,-0.014285714285714235,0,0,0,1,0
2011-04-06,-0.020289877186650762,0,0,0,0,1
2011-04-07,0.012426094471092775,0,0,1,0,0
2011-04-08,0.04441848052431019,1,0,0,0,0
2011-04-11,-0.0716284625927538,0,1,0,0,0
2011-04-12,0.03013863745637191,0,0,0,1,0
2011-04-13,-0.009947341999771875,0,0,0,0,1
2011-04-14,-0.038416052931404376,0,0,1,0,0
2011-04-15,-0.05838971949666627,1,0,0,0,0
2011-04-18,0.10704957064734821,0,1,0,0,0
2011-04-19,-0.06662731260411137,0,0,0,1,0
2011-04-20,-0.04801012208115718,0,0,0,0,1
2011-04-21,-0.025215668356743826,0,0,1,0,0
2011-04-25,0.07351946277946664,0,1,0,0,0
2011-04-26,-0.009511767143338568,0,0,0,1,0
2011-04-27,-0.017285499748241007,0,0,0,0,1
2011-04-28,-0.04755703438235015,0,0,1,0,0
2011-04-29,0.008891936761868724,1,0,0,0,0
2011-05-02,0.08406778109275681,0,1,0,0,0
2011-05-03,0.044402814383007305,0,0,0,1,0
2011-05-04,0.02275443972493063,0,0,0,0,1
2011-05-05,0.0655738199201572,0,0,1,0,0
2011-05-06,0.010988947648731706,1,0,0,0,0
2011-05-09,-0.06739129330575555,0,1,0,0,0
2011-05-10,-0.07284382349155505,0,0,0,1,0
2011-05-11,0.0653677514457367,0,0,0,0,1
2011-05-12,-0.05427728819372635,0,0,1,0,0
2011-05-13,0.06487828843607768,1,0,0,0,0
2011-05-16,0.06854130622209098,0,1,0,0,0
2011-05-17,-0.037828977122586815,0,0,0,1,0
2011-05-18,-0.07521366109445515,0,0,0,0,1
2011-05-19,-0.04374609393087059,0,0,1,0,0
2011-05-20,0.12306699684771316,1,0,0,0,0
2011-05-23,0.048192778994872176,0,1,0,0,0
2011-05-24,-0.024630583013928176,0,0,0,1,0
2011-05-25,-0.04208754280831084,0,0,0,0,1
2011-05-26,-0.057410636189611286,0,0,1,0,0
2011-05-27,-0.00683658230630102,1,0,0,0,0
2011-05-31,-0.03316644231248955,0,0,0,1,0
2011-06-01,0.18446598465886765,0,0,0,0,1
2011-06-02,-0.011475360285664538,0,0,1,0,0
2011-06-03,-0.007739048560948203,1,0,0,0,0
2011-06-06,0.030083508926284974,0,1,0,0,0
2011-06-07,-0.02271498547825812,0,0,0,1,0
2011-06-08,0.03984511526634704,0,0,0,0,1
2011-06-09,-0.05428421543719997,0,0,1,0,0
2011-06-10,0.061339342966177046,1,0,0,0,0
2011-06-13,0.03976670072790722,0,1,0,0,0
2011-06-14,-0.0688424446431225,0,0,0,1,0
2011-06-15,0.167579377195318,0,0,0,0,1
2011-06-16,0.06613507821739839,0,0,1,0,0
2011-06-17,-0.0387153180153571,1,0,0,0,0
2011-06-20,-0.0851258845711036,0,1,0,0,0
2011-06-21,-0.0565282227966426,0,0,0,1,0
2011-06-22,-0.018027579087207313,0,0,0,0,1
2011-06-23,0.04157669755568949,0,0,1,0,0
2011-06-24,0.09383096837934501,1,0,0,0,0
2011-06-27,-0.025592459988843408,0,1,0,0,0
2011-06-28,-0.06760697596081999,0,0,0,1,0
2011-06-29,-0.09911317741098269,0,0,0,0,1
2011-06-30,-0.043427908518835046,0,0,1,0,0
2011-07-01,-0.03934628052017508,1,0,0,0,0
2011-07-05,0.01197224837765698,0,0,0,1,0
2011-07-06,0.01743466350912959,0,0,0,0,1
2011-07-07,-0.023867829845826916,0,0,1,0,0
2011-07-08,0.0,1,0,0,0,0
2011-07-11,0.1529780319474323,0,1,0,0,0
2011-07-12,0.08047860243095162,0,0,0,1,0
2011-07-13,0.002013035052305323,0,0,0,0,1
2011-07-14,0.04470112488544897,0,0,1,0,0
2011-07-15,-0.061057624855688,1,0,0,0,0
2011-07-18,0.07270865470398746,0,1,0,0,0
2011-07-19,-0.08305496969455295,0,0,0,1,0
2011-07-20,-0.006246691181873043,0,0,0,0,1
2011-07-21,-0.08014670897936571,0,0,1,0,0
2011-07-22,-0.0022778479154449416,1,0,0,0,0
2011-07-25,0.10445204771071359,0,1,0,0,0
2011-07-26,0.04547799190791335,0,0,0,1,0
2011-07-27,0.13593673070820045,0,0,0,0,1
2011-07-28,0.033072247346436434,0,0,1,0,0
2011-07-29,0.0636057389823097,1,0,0,0,0
2011-08-01,-0.06297030307278773,0,1,0,0,0
2011-08-02,0.047759977827676714,0,0,0,1,0
2011-08-03,-0.056877841980134014,0,0,0,0,1
2011-08-04,0.35414888724803606,0,0,1,0,0
2011-08-05,0.010739107840383788,1,0,0,0,0
2011-08-08,0.5,0,1,0,0,0
2011-08-09,-0.2695833047231039,0,0,0,1,0
2011-08-10,0.22618368495606833,0,0,0,0,1
2011-08-11,-0.09281231734553164,0,0,1,0,0
2011-08-12,-0.06769229204226768,1,0,0,0,0
2011-08-15,-0.12348734036709219,0,1,0,0,0
2011-08-16,0.030749846535343517,0,0,0,1,0
2011-08-17,-0.03866053605498743,0,0,0,0,1
2011-08-18,0.35117157289523515,0,0,1,0,0
2011-08-19,0.008905579667725316,1,0,0,0,0
2011-08-22,-0.014169584695983728,0,1,0,0,0
2011-08-23,-0.14538167692263582,0,0,0,1,0
2011-08-24,-0.010201238688034464,0,0,0,0,1
2011-08-25,0.107520797537342,0,0,1,0,0
2011-08-26,-0.10487923402871291,1,0,0,0,0
2011-08-29,-0.09300369089912275,0,1,0,0,0
2011-08-30,0.01889716956070009,0,0,0,1,0
2011-08-31,-0.03861351699552629,0,0,0,0,1
2011-09-01,0.006325074328988212,0,0,1,0,0
2011-09-02,0.06599618146642139,1,0,0,0,0
2011-09-06,0.09080194567564903,0,0,0,1,0
2011-09-07,-0.0978378089698585,0,0,0,0,1
2011-09-08,0.028160533152495226,0,0,1,0,0
2011-09-09,0.1223776456959833,1,0,0,0,0
2011-09-12,0.001817229854422564,0,1,0,0,0
2011-09-13,-0.04353460219053973,0,0,0,1,0
2011-09-14,-0.06258470286753415,0,0,0,0,1
2011-09-15,-0.07601153979049158,0,0,1,0,0
2011-09-16,-0.0309665246287516,1,0,0,0,0
2011-09-19,0.05648805764551912,0,1,0,0,0
2011-09-20,0.003971923920972786,0,0,0,1,0
2011-09-21,0.13572729767593694,0,0,0,0,1
2011-09-22,0.10798496281487857,0,0,1,0,0
2011-09-23,-0.002418342873305779,1,0,0,0,0
2011-09-26,-0.05406059496330495,0,1,0,0,0
2011-09-27,-0.033572561709962034,0,0,0,1,0
2011-09-28,0.08936629086182224,0,0,0,0,1
2011-09-29,-0.05452778915831147,0,0,1,0,0
2011-09-30,0.1060761821755618,1,0,0,0,0
2011-10-03,0.057960934160419475,0,1,0,0,0
2011-10-04,-0.10187020880955844,0,0,0,1,0
2011-10-05,-0.07373832297982252,0,0,0,0,1
2011-10-06,-0.04072998835210839,0,0,1,0,0
2011-10-07,-0.0019299612335470506,1,0,0,0,0
2011-10-10,-0.0878453104462743,0,1,0,0,0
2011-10-11,-0.004845543464385038,0,0,0,1,0
2011-10-12,-0.04869142884208266,0,0,0,0,1
2011-10-13,-0.01791425021887827,0,0,1,0,0
2011-10-14,-0.08013032347513693,1,0,0,0,0
2011-10-17,0.18236542706339964,0,1,0,0,0
2011-10-18,-0.05480682710863993,0,0,0,1,0
2011-10-19,0.09125472780424215,0,0,0,0,1
2011-10-20,0.009872246403755947,0,0,1,0,0
2011-10-21,-0.09948243835282289,1,0,0,0,0
2011-10-24,-0.06577265281017253,0,1,0,0,0
2011-10-25,0.10116202900434512,0,0,0,1,0
2011-10-26,-0.07324644695652993,0,0,0,0,1
2011-10-27,-0.14735436824986392,0,0,1,0,0
2011-10-28,-0.03652782526588261,1,0,0,0,0
2011-10-31,0.2213615265320119,0,1,0,0,0
2011-11-01,0.16054744727224945,0,0,0,1,0
2011-11-02,-0.05838362820163856,0,0,0,0,1
2011-11-03,-0.0684178852666355,0,0,1,0,0
2011-11-04,-0.011147545986488261,1,0,0,0,0
2011-11-07,-0.010278496933380565,0,1,0,0,0
2011-11-08,-0.07939701202498628,0,0,0,1,0
2011-11-09,0.3158661007921326,0,0,0,0,1
2011-11-10,-0.09264376350269388,0,0,1,0,0
2011-11-11,-0.08442549045482795,1,0,0,0,0
2011-11-14,0.03628489387548095,0,1,0,0,0
2011-11-15,0.0028911068106072246,0,0,0,1,0
2011-11-16,0.07335038624421597,0,0,0,0,1
2011-11-17,0.029841839751970634,0,0,1,0,0
2011-11-18,-0.0727324961927639,1,0,0,0,0
2011-11-21,0.028437495231628418,0,1,0,0,0
2011-11-22,-0.02856276324569884,0,0,0,1,0
2011-11-23,0.06287145048646336,0,0,0,0,1
2011-11-25,0.014420296794228404,1,0,0,0,0
2011-11-28,-0.06788511951611009,0,1,0,0,0
2011-11-29,-0.04637415589585603,0,0,0,1,0
2011-11-30,-0.09268930186556623,0,0,0,0,1
2011-12-01,-0.014028755408328375,0,0,1,0,0
2011-12-02,0.004013156182558264,1,0,0,0,0
2011-12-05,0.011627895694091173,0,1,0,0,0
2011-12-06,0.010416630983809627,0,0,0,1,0
2011-12-07,0.01919662039238501,0,0,0,0,1
2011-12-08,0.06696895958090754,0,0,1,0,0
2011-12-09,-0.13762670712066427,1,0,0,0,0
2011-12-12,-0.026914295188022463,0,1,0,0,0
2011-12-13,-0.010128563619364539,0,0,0,1,0
2011-12-14,0.024793430613869072,0,0,0,0,1
2011-12-15,-0.035714296178124716,0,0,1,0,0
2011-12-16,-0.03265629927886882,1,0,0,0,0
2011-12-19,0.025936563895470055,0,1,0,0,0
2011-12-20,-0.06821832896207092,0,0,0,1,0
2011-12-21,-0.0770886761891173,0,0,0,0,1
2011-12-22,-0.01259918123745718,0,0,1,0,0
2011-12-23,-0.02032137562743752,1,0,0,0,0
2011-12-27,0.056922350758937146,0,0,0,1,0
2011-12-28,0.07348245648398422,0,0,0,0,1
2011-12-29,-0.036989830880135965,0,0,1,0,0
2011-12-30,0.0331125833391368,1,0,0,0,0
2012-01-03,-0.018376081717337622,0,0,0,1,0
2012-01-04,-0.03265128525989802,0,0,0,0,1
2012-01-05,-0.033303321061464386,0,0,1,0,0
2012-01-06,-0.03957171320224484,1,0,0,0,0
2012-01-09,0.021328189624670202,0,1,0,0,0
2012-01-10,-0.018035081455646473,0,0,0,1,0
2012-01-11,0.017399646868560437,0,0,0,0,1
2012-01-12,-0.02755344155475825,0,0,1,0,0
2012-01-13,0.021494897353052878,1,0,0,0,0
2012-01-17,0.06169301410525829,0,0,0,1,0
2012-01-18,-0.059009068841021084,0,0,0,0,1
2012-01-19,-0.048827122078350826,0,0,1,0,0
2012-01-20,-0.08002013515009165,1,0,0,0,0
2012-01-23,0.021334757932112813,0,1,0,0,0
2012-01-24,0.01285483503681939,0,0,0,1,0
2012-01-25,-0.03172926421529498,0,0,0,0,1
2012-01-26,0.01419990368462054,0,0,1,0,0
2012-01-27,-0.0021539584725926986,1,0,0,0,0
2012-01-30,0.04695083106563347,0,1,0,0,0
2012-01-31,0.00206190290277819,0,0,0,1,0
2012-02-01,-0.04578195846434496,0,0,0,0,1
2012-02-02,-0.030727747615505674,0,0,1,0,0
2012-02-03,-0.04894322487046898,1,0,0,0,0
2012-02-06,0.038596481443784914,0,1,0,0,0
2012-02-07,-0.0061937279805140966,0,0,0,1,0
2012-02-08,0.028895197728299182,0,0,0,0,1
2012-02-09,0.025881019675309647,0,0,1,0,0
2012-02-10,0.11594212839845675,1,0,0,0,0
2012-02-13,-0.08417508046827382,0,1,0,0,0
2012-02-14,0.02626050293895954,0,0,0,1,0
2012-02-15,0.08188323434773559,0,0,0,0,1
2012-02-16,-0.09082309043178616,0,0,1,0,0
2012-02-17,-0.07492188752100737,1,0,0,0,0
2012-02-21,0.023059608075271854,0,0,0,1,0
2012-02-22,0.0,0,0,0,0,1
2012-02-23,-0.07641568203335314,0,0,1,0,0
2012-02-24,0.03035715785967308,1,0,0,0,0
2012-02-27,0.05083772936253683,0,1,0,0,0
2012-02-28,-0.012644389380545795,0,0,0,1,0
2012-02-29,0.026169334335293115,0,0,0,0,1
2012-03-01,-0.06348345398374022,0,0,1,0,0
2012-03-02,0.0017381625867713968,1,0,0,0,0
2012-03-05,0.043955944551204995,0,1,0,0,0
2012-03-06,0.1562327823473133,0,0,0,1,0
2012-03-07,-0.08624825452931306,0,0,0,0,1
2012-03-08,-0.058730936015103596,0,0,1,0,0
2012-03-09,-0.0467966638933075,1,0,0,0,0
2012-03-12,-0.08591468232557853,0,1,0,0,0
2012-03-13,-0.053708448474971804,0,0,0,1,0
2012-03-14,0.03445947448035214,0,0,0,0,1
2012-03-15,0.007184823883891189,0,0,1,0,0
2012-03-16,-0.06160828823377418,1,0,0,0,0
2012-03-19,0.03939182337978342,0,1,0,0,0
2012-03-20,0.035904252873847575,0,0,0,1,0
2012-03-21,-0.02888317146782715,0,0,0,0,1
2012-03-22,0.02908126748547346,0,0,1,0,0
2012-03-23,-0.04816955778421206,1,0,0,0,0
2012-03-26,-0.03778673937071397,0,1,0,0,0
2012-03-27,0.09326787534072456,0,0,0,1,0
2012-03-28,-0.007697234405681708,0,0,0,0,1
2012-03-29,0.0006463655484758579,0,0,1,0,0
2012-03-30,0.0012920192735859093,1,0,0,0,0
2012-04-02,0.009032280214371191,0,1,0,0,0
2012-04-03,0.00127874064260447,0,0,0,1,0
2012-04-04,0.04980847345119277,0,0,0,0,1
2012-04-05,0.01581509856664609,0,0,1,0,0
2012-04-09,0.12634722195255388,0,1,0,0,0
2012-04-10,0.0839978718004124,0,0,0,1,0
2012-04-11,-0.018146098232479924,0,0,0,0,1
2012-04-12,-0.1408591223948067,0,0,1,0,0
2012-04-13,0.136627812202462,1,0,0,0,0
2012-04-16,0.0,0,1,0,0,0
2012-04-17,-0.055754485684152866,0,0,0,1,0
2012-04-18,0.009750829583040854,0,0,0,0,1
2012-04-19,-0.015021394230966045,0,0,1,0,0
2012-04-20,-0.05010893495151847,1,0,0,0,0
2012-04-23,0.08772928511722378,0,1,0,0,0
2012-04-24,-0.045861832544838554,0,0,0,1,0
2012-04-25,-0.07071826848997953,0,0,0,0,1
2012-04-26,-0.0344827547104255,0,0,1,0,0
2012-04-27,0.004926103745908295,1,0,0,0,0
2012-04-30,0.05085783941339672,0,1,0,0,0
2012-05-01,-0.032069927072551185,0,0,0,1,0
2012-05-02,0.01686739595557074,0,0,0,0,1
2012-05-03,0.0402843802715509,0,0,1,0,0
2012-05-04,0.09111619761566203,1,0,0,0,0
2012-05-07,-0.011482218951280765,0,1,0,0,0
2012-05-08,0.005807745506930306,0,0,0,1,0
2012-05-09,0.054068279679597486,0,0,0,0,1
2012-05-10,-0.06225099625245889,0,0,1,0,0
2012-05-11,0.05629312109597495,1,0,0,0,0
2012-05-14,0.09954758724705814,0,1,0,0,0
2012-05-15,0.004572403762404198,0,0,0,1,0
2012-05-16,0.013655036585587199,0,0,0,0,1
2012-05-17,0.09968564291522353,0,0,1,0,0
2012-05-18,0.024908150920889494,1,0,0,0,0
2012-05-21,-0.12310757392932581,0,1,0,0,0
2012-05-22,0.02135389861276571,0,0,0,1,0
2012-05-23,-0.0066725810313496,0,0,0,0,1
2012-05-24,-0.035378370393097436,0,0,1,0,0
2012-05-25,0.010213523862754537,1,0,0,0,0
2012-05-29,-0.033547772727842484,0,0,0,1,0
2012-05-30,0.1478839087712367,0,0,0,0,1
2012-05-31,-0.0033139985803131156,0,0,1,0,0
2012-06-01,0.10806319364844974,1,0,0,0,0
2012-06-04,-0.020255026679271704,0,1,0,0,0
2012-06-05,-0.05513018712827422,0,0,0,1,0
2012-06-06,-0.1021069864912112,0,0,0,0,1
2012-06-07,-0.019855619904663557,0,0,1,0,0
2012-06-08,-0.022559842845708,1,0,0,0,0
2012-06-11,0.10975035204643335,0,1,0,0,0
2012-06-12,-0.06239386021546722,0,0,0,1,0
2012-06-13,0.09868720190662339,0,0,0,0,1
2012-06-14,-0.10671611469868691,0,0,1,0,0
2012-06-15,-0.02629149846866652,1,0,0,0,0
2012-06-18,-0.13216489032971557,0,1,0,0,0
2012-06-19,0.0032750800732455065,0,0,0,1,0
2012-06-20,-0.06202390868884511,0,0,0,0,1
2012-06-21,0.16473318969213024,0,0,1,0,0
2012-06-22,-0.09810753589838161,1,0,0,0,0
2012-06-25,0.12534502892934873,0,1,0,0,0
2012-06-26,-0.032384684719843904,0,0,0,1,0
2012-06-27,-0.013691610538352994,0,0,0,0,1
2012-06-28,0.013367522433655132,0,0,1,0,0
2012-06-29,-0.13343476828664536,1,0,0,0,0
2012-07-02,-0.016393482897905765,0,1,0,0,0
2012-07-03,-0.008333297381323712,0,0,0,1,0
2012-07-05,0.050420177687959145,0,0,1,0,0
2012-07-06,-0.02285712105887272,1,0,0,0,0
2012-07-09,0.051461938078095404,0,1,0,0,0
2012-07-10,0.04115682925240627,0,0,0,1,0
2012-07-11,-0.04113240270611207,0,0,0,0,1
2012-07-12,0.021169868780795076,0,0,1,0,0
2012-07-13,-0.08674305287538786,1,0,0,0,0
2012-07-16,0.02210279834482254,0,1,0,0,0
2012-07-17,-0.03682063387736434,0,0,0,1,0
2012-07-18,-0.019417457749564604,0,0,0,0,1
2012-07-19,-0.04393564633979086,0,0,1,0,0
2012-07-20,0.05307447628619344,1,0,0,0,0
2012-07-23,0.14443763462516435,0,1,0,0,0
2012-07-24,0.09935544525986506,0,0,0,1,0
2012-07-25,-0.0552026965643031,0,0,0,0,1
2012-07-26,-0.0935883894344327,0,0,1,0,0
2012-07-27,-0.047347398242736816,1,0,0,0,0
2012-07-30,0.07964071035598885,0,1,0,0,0
2012-07-31,0.04991678226595342,0,0,0,1,0
2012-08-01,0.0015847215432254202,0,0,0,0,1
2012-08-02,-0.07331220763543078,0,0,1,0,0
2012-08-03,-0.1098462939683491,1,0,0,0,0
2012-08-06,0.01982093728500023,0,1,0,0,0
2012-08-07,0.002507834628925343,0,0,0,1,0
2012-08-08,-0.04190119361378153,0,0,0,0,1
2012-08-09,-0.002610963619440576,0,0,1,0,0
2012-08-10,-0.03534031225719303,1,0,0,0,0
2012-08-13,-0.07055630786988365,0,1,0,0,0
2012-08-14,0.08394164877483123,0,0,0,1,0
2012-08-15,-0.014814832415986467,0,0,0,0,1
2012-08-16,-0.023239928224763617,0,0,1,0,0
2012-08-17,-0.05878237612528059,1,0,0,0,0
2012-08-20,0.04237923097261942,0,1,0,0,0
2012-08-21,0.07132667384802005,0,0,0,1,0
2012-08-22,0.005991957135198067,0,0,0,0,1
2012-08-23,0.05625416285791274,0,0,1,0,0
2012-08-24,-0.048872163603187135,1,0,0,0,0
2012-08-27,0.07707510229067793,0,1,0,0,0
2012-08-28,0.008562653601348336,0,0,0,1,0
2012-08-29,0.034566385854204684,0,0,0,0,1
2012-08-30,0.045134846533896766,0,0,1,0,0
2012-08-31,-0.020190724166684992,1,0,0,0,0
2012-09-04,0.029192916366744148,0,0,0,1,0
2012-09-05,-0.013348152237400601,0,0,0,0,1
2012-09-06,-0.12063130875190264,0,0,1,0,0
2012-09-07,-0.07820514340999452,1,0,0,0,0
2012-09-10,0.13212799423391797,0,1,0,0,0
2012-09-11,0.007985206098501063,0,0,0,1,0
2012-09-12,-0.03717243524371172,0,0,0,0,1
2012-09-13,-0.11075949233381666,0,0,1,0,0
2012-09-14,0.03274021579375597,1,0,0,0,0
2012-09-17,0.005513433662586387,0,1,0,0,0
2012-09-18,-0.028101428589730748,0,0,0,1,0
2012-09-19,-0.02115657152880046,0,0,0,0,1
2012-09-20,0.013688730462301901,0,0,1,0,0
2012-09-21,-0.006396599469792319,1,0,0,0,0
2012-09-24,0.012160234753967103,0,1,0,0,0
2012-09-25,0.090459414922476,0,0,0,1,0
2012-09-26,0.08943610715961547,0,0,0,0,1
2012-09-27,-0.11719211040700961,0,0,1,0,0
2012-09-28,0.059973004076636416,1,0,0,0,0
2012-10-01,0.037507957390824576,0,1,0,0,0
