Date,neural network output
2016-01-14,0.04880929
2016-01-15,0.9446465
2016-01-19,0.06283054
2016-01-20,0.9457933
2016-01-21,0.0021663606
2016-01-22,0.026040226
2016-01-25,0.98211914
2016-01-26,0.021819174
2016-01-27,0.030188948
2016-01-28,0.034023255
2016-01-29,0.025098532
2016-02-01,0.032547444
2016-02-02,0.4873023
2016-02-03,0.0948253
2016-02-04,0.043418735
2016-02-05,0.15014255
2016-02-08,0.46519342
2016-02-09,0.2043843
2016-02-10,0.657812
2016-02-11,0.32669896
2016-02-12,0.00247249
2016-02-16,0.068137586
2016-02-17,0.0493353
2016-02-18,0.37857592
2016-02-19,0.03824991
2016-02-22,0.32452282
2016-02-23,0.33884472
2016-02-24,0.024462253
2016-02-25,0.17995524
2016-02-26,0.9984281
2016-02-29,0.6889022
2016-03-01,0.12328914
2016-03-02,0.0012140274
2016-03-03,0.16068035
2016-03-04,0.19554603
2016-03-07,0.064370334
2016-03-08,0.04502505
2016-03-09,0.2379998
2016-03-10,0.29753307
2016-03-11,0.33660072
2016-03-14,0.007039219
2016-03-15,0.12684128
2016-03-16,0.115566045
2016-03-17,0.010434359
2016-03-18,0.033239663
2016-03-21,0.1883538
2016-03-22,0.6193854
2016-03-23,0.18480626
2016-03-24,0.031410575
2016-03-28,0.5172121
2016-03-29,0.22924331
2016-03-30,0.31890848
2016-03-31,0.56404895
2016-04-01,0.040525317
2016-04-04,0.98656815
2016-04-05,0.5689943
2016-04-06,0.041622788
2016-04-07,0.89086795
2016-04-08,0.010571808
2016-04-11,0.8239521
2016-04-12,0.04578826
2016-04-13,0.12460387
2016-04-14,0.08044627
2016-04-15,0.18572274
2016-04-18,0.07266301
2016-04-19,0.39379993
2016-04-20,0.007961392
2016-04-21,0.55749345
2016-04-22,0.34410083
2016-04-25,0.8885627
2016-04-26,0.49129158
2016-04-27,0.3961317
2016-04-28,0.87443334
2016-04-29,0.29694846
2016-05-02,0.07490787
2016-05-03,0.846376
2016-05-04,0.0022313297
2016-05-05,0.0048695505
2016-05-06,0.029402405
2016-05-09,0.08707225
2016-05-10,0.0037446022
2016-05-11,0.03266737
2016-05-12,0.039272785
2016-05-13,0.30778039
2016-05-16,0.011466712
2016-05-17,0.87339044
2016-05-18,0.10153031
2016-05-19,0.1024206
2016-05-20,0.09627098
2016-05-23,0.8480332
2016-05-24,0.07246345
2016-05-25,0.3588946
2016-05-26,0.35899717
2016-05-27,0.06435907
2016-05-31,0.977378
2016-06-01,0.058658928
2016-06-02,0.014233232
2016-06-03,0.014239788
2016-06-06,0.035449356
2016-06-07,0.1357413
2016-06-08,0.17126784
2016-06-09,0.1987471
2016-06-10,0.4810622
2016-06-13,0.48063412
2016-06-14,0.67622435
2016-06-15,0.032864034
2016-06-16,0.010178179
2016-06-17,0.6696639
2016-06-20,0.06609982
2016-06-21,0.0027637482
2016-06-22,0.097705334
2016-06-23,0.03273529
2016-06-24,0.34737915
2016-06-27,0.10930663
2016-06-28,0.12027031
2016-06-29,0.03483224
2016-06-30,0.010143936
2016-07-01,0.1322084
2016-07-05,0.52794087
2016-07-06,0.25475532
2016-07-07,0.1559265
2016-07-08,0.1335679
2016-07-11,0.028773785
2016-07-12,0.4459374
2016-07-13,0.028522879
2016-07-14,0.13468531
2016-07-15,0.11289027
2016-07-18,0.27449736
2016-07-19,0.16343683
2016-07-20,0.075053304
2016-07-21,0.8589798
2016-07-22,0.019468546
2016-07-25,0.94215846
2016-07-26,0.12721214
2016-07-27,0.29513988
2016-07-28,0.03902954
2016-07-29,0.18367445
2016-08-01,0.3162049
2016-08-02,0.5534425
2016-08-03,0.089193285
2016-08-04,0.28220803
2016-08-05,0.14003924
2016-08-08,0.011097163
2016-08-09,0.102627546
2016-08-10,0.14860192
2016-08-11,0.04205963
2016-08-12,0.08442652
2016-08-15,0.24960151
2016-08-16,0.88186646
2016-08-17,0.32674247
2016-08-18,0.05141422
2016-08-19,0.10547662
2016-08-22,0.6679495
2016-08-23,0.26392734
2016-08-24,0.22406334
2016-08-25,0.22160906
2016-08-26,0.15159184
2016-08-29,0.0042059124
2016-08-30,0.0783923
2016-08-31,0.6278808
2016-09-01,0.13508141
2016-09-02,0.07772386
2016-09-06,0.0014794469
2016-09-07,0.5779045
2016-09-08,0.17193109
2016-09-09,0.4977352
2016-09-12,0.043926656
2016-09-13,0.17960316
2016-09-14,0.0866656
2016-09-15,0.18040463
2016-09-16,0.0045277476
2016-09-19,0.037709832
2016-09-20,0.44317943
2016-09-21,0.04518327
2016-09-22,0.0869475
2016-09-23,0.008064777
2016-09-26,0.17250463
2016-09-27,0.15901938
2016-09-28,0.39195356
2016-09-29,0.7902976
2016-09-30,0.23751074
2016-10-03,0.0012613535
2016-10-04,0.2979685
2016-10-05,0.23577395
2016-10-06,0.055864275
2016-10-07,0.7565017
2016-10-10,0.20781401
2016-10-11,0.94190216
2016-10-12,0.7600851
2016-10-13,0.97346807
2016-10-14,0.12595016
2016-10-17,0.483275
2016-10-18,0.21777251
2016-10-19,0.23239413
2016-10-20,0.1530562
2016-10-21,0.10410151
2016-10-24,0.019800246
2016-10-25,0.97458816
2016-10-26,0.8053258
2016-10-27,0.368851
2016-10-28,0.5324293
2016-10-31,0.46474308
2016-11-01,0.2170293
2016-11-02,0.38850436
2016-11-03,0.17472616
2016-11-04,0.3219152
2016-11-07,0.24303159
2016-11-08,0.78683865
2016-11-09,0.15821114
2016-11-10,6.308367e-08
2016-11-11,2.3451605e-06
2016-11-14,0.10275024
2016-11-15,0.111454815
2016-11-16,0.04351315
2016-11-17,0.09093213
2016-11-18,0.20913178
2016-11-21,0.5521547
2016-11-22,0.21163988
2016-11-23,0.18742368
2016-11-25,0.65442556
2016-11-28,0.7450712
2016-11-29,0.05575496
2016-11-30,0.2510212
2016-12-01,0.02740693
2016-12-02,0.13515928
2016-12-05,0.28405523
2016-12-06,0.0059292912
2016-12-07,0.17124248
2016-12-08,0.19621578
2016-12-09,0.42071968
2016-12-12,0.6967001
2016-12-13,0.3706371
2016-12-14,0.2309716
2016-12-15,0.10759273
2016-12-16,0.96209586
2016-12-19,0.07298651
2016-12-20,0.3838285
2016-12-21,0.8921616
2016-12-22,0.18856633
2016-12-23,0.22536683
2016-12-27,0.47262937
2016-12-28,0.62349015
2016-12-29,0.102714926
2016-12-30,0.0822303
2017-01-03,0.06551573
2017-01-04,0.17996967
2017-01-05,0.055654526
2017-01-06,0.2707675
2017-01-09,0.6312299
2017-01-10,0.14165008
2017-01-11,0.37668827
2017-01-12,0.0994896
2017-01-13,0.075427055
2017-01-17,0.12835264
2017-01-18,0.69795144
2017-01-19,0.9988282
2017-01-20,0.35022137
2017-01-23,0.06681904
2017-01-24,0.009803742
2017-01-25,0.83952636
2017-01-26,0.47123957
2017-01-27,0.1386823
2017-01-30,0.5861896
2017-01-31,0.71994406
2017-02-01,0.8371419
2017-02-02,0.6425832
2017-02-03,0.8965166
2017-02-06,0.36279687
2017-02-07,0.17397067
2017-02-08,0.09656891
2017-02-09,0.017291993
2017-02-10,0.7574214
2017-02-13,0.9846488
2017-02-14,0.5463631
2017-02-15,0.48794603
2017-02-16,0.98200834
2017-02-17,0.07896134
2017-02-21,0.59097314
2017-02-22,0.9970547
2017-02-23,0.09833816
2017-02-24,0.06201628
2017-02-27,0.09324357
2017-02-28,0.6974692
2017-03-01,0.2679188
2017-03-02,0.0010420382
2017-03-03,0.2856686
2017-03-06,0.02107948
2017-03-07,0.36289543
2017-03-08,0.17609367
2017-03-09,0.051534653
2017-03-10,0.67138994
2017-03-13,0.01584354
2017-03-14,0.25754213
2017-03-15,0.7077043
2017-03-16,0.37415636
2017-03-17,0.031870067
2017-03-20,0.042937547
2017-03-21,0.28188092
2017-03-22,0.3125785
2017-03-23,0.347696
2017-03-24,0.056218445
2017-03-27,0.0684064
2017-03-28,0.0042161345
2017-03-29,0.08564851
2017-03-30,0.08228248
2017-03-31,0.66972566
2017-04-03,0.20129675
2017-04-04,0.017504066
2017-04-05,0.809646
2017-04-06,0.93875706
2017-04-07,0.084561825
2017-04-10,0.31509966
2017-04-11,0.2895013
2017-04-12,0.27857035
2017-04-13,0.24833983
2017-04-17,0.35434112
2017-04-18,0.04576367
2017-04-19,0.092300564
2017-04-20,0.08950439
2017-04-21,0.005580008
2017-04-24,0.43389276
2017-04-25,0.00037661195
2017-04-26,0.040302515
2017-04-27,0.013650864
2017-04-28,0.0251216
2017-05-01,0.13394585
2017-05-02,0.020611882
2017-05-03,0.0052546263
2017-05-04,0.25610507
2017-05-05,0.47467384
2017-05-08,0.07850942
2017-05-09,0.26663694
2017-05-10,0.056890696
2017-05-11,0.19561175
2017-05-12,0.002117306
2017-05-15,0.3598363
2017-05-16,0.19961113
2017-05-17,0.36467096
2017-05-18,0.3836547
2017-05-19,0.7680075
2017-05-22,0.7221803
2017-05-23,0.080910414
2017-05-24,0.3577146
2017-05-25,0.13221586
2017-05-26,0.17333257
2017-05-30,0.048443913
2017-05-31,0.32377556
2017-06-01,0.00505352
2017-06-02,0.05268827
2017-06-05,0.53144145
2017-06-06,0.5395231
2017-06-07,0.027982771
2017-06-08,0.2942072
2017-06-09,0.13490736
2017-06-12,0.66686314
2017-06-13,0.55620843
2017-06-14,0.07038993
2017-06-15,0.19758236
2017-06-16,0.084218055
2017-06-19,0.004622221
2017-06-20,0.05493647
2017-06-21,0.8349829
2017-06-22,0.30013007
2017-06-23,0.865851
2017-06-26,0.004541993
2017-06-27,0.015763909
2017-06-28,0.5477253
2017-06-29,0.04862106
2017-06-30,0.2901486
2017-07-03,0.022780478
2017-07-05,0.39523217
2017-07-06,0.9372185
2017-07-07,0.6462583
2017-07-10,0.11000937
2017-07-12,0.96196187
2017-07-13,0.32574287
2017-07-14,0.20403072
2017-07-17,0.05899185
2017-07-18,0.81703967
2017-07-19,0.6729069
2017-07-20,0.19593143
2017-07-21,0.98943806
2017-07-24,0.42767444
2017-07-25,0.7047157
2017-07-26,0.7704247
2017-07-27,0.18652984
2017-07-28,0.90631986
2017-07-31,0.7705903
2017-08-01,0.71633756
2017-08-02,0.010485679
2017-08-03,0.493538
2017-08-04,0.0034196675
2017-08-07,0.535982
2017-08-08,0.70052916
2017-08-09,0.9817803
2017-08-10,0.17409909
2017-08-11,0.108471036
2017-08-14,0.2046963
2017-08-15,0.3867699
2017-08-16,0.13698727
2017-08-17,0.21514618
2017-08-18,0.11397508
2017-08-21,0.47080097
2017-08-22,0.76975936
2017-08-23,0.25627482
2017-08-24,0.45150083
2017-08-25,0.9924315
2017-08-28,0.7727744
2017-08-29,0.78871894
2017-08-30,0.80318433
2017-08-31,0.95067155
2017-09-01,0.9005389
2017-09-05,0.69567096
2017-09-06,0.26195726
2017-09-07,0.054724425
2017-09-08,0.2555971
2017-09-11,0.6011138
2017-09-12,0.10768941
2017-09-13,0.8247253
2017-09-14,0.6316229
2017-09-15,0.2911784
2017-09-18,0.44426584
2017-09-19,0.97376454
2017-09-20,0.99699676
2017-09-21,0.37883872
2017-09-22,0.4004723
2017-09-25,0.41769478
2017-09-26,0.1458736
2017-09-27,0.9025872
2017-09-28,0.109016895
2017-09-29,0.016615093
2017-10-02,0.5558107
2017-10-03,0.712935
2017-10-04,0.9999522
2017-10-05,0.9862493
2017-10-06,0.9345343
2017-10-09,0.04428518
2017-10-10,0.6364336
2017-10-11,0.9983252
2017-10-12,0.16493964
2017-10-13,0.52513283
2017-10-16,0.016292214
2017-10-17,0.99091554
2017-10-18,0.7457645
2017-10-19,0.99793255
2017-10-20,0.10066715
2017-10-23,0.88958955
2017-10-24,0.32798684
2017-10-25,0.9971622
2017-10-26,0.9844507
2017-10-27,0.9754535
2017-10-30,0.13413784
2017-10-31,0.27360302
2017-11-01,0.42985824
2017-11-02,0.6932704
2017-11-03,0.80283093
2017-11-06,0.6381894
2017-11-07,0.6794984
2017-11-08,0.42662808
2017-11-09,0.7598133
2017-11-10,0.90245485
2017-11-13,0.9231265
2017-11-14,0.98244184
2017-11-15,0.98455083
2017-11-17,0.5257921
2017-11-20,0.7674154
2017-11-21,0.9459604
2017-11-22,0.9978942
2017-11-24,0.9511421
2017-11-27,0.14250141
2017-11-28,0.6568055
2017-11-29,0.98771733
2017-11-30,0.44899437
2017-12-01,0.090868205
2017-12-04,0.99847233
2017-12-05,0.7884931
2017-12-06,0.9804544
2017-12-07,0.64909124
2017-12-08,0.544754
2017-12-11,0.018051714
2017-12-12,0.103366226
2017-12-13,0.83971965
2017-12-14,0.9969014
2017-12-15,0.94905055
2017-12-18,0.2709219
2017-12-19,0.07173714
2017-12-20,0.024588943
2017-12-21,0.9477991
2017-12-22,0.29261094
2017-12-26,0.9927323
2017-12-27,0.801484
2017-12-28,0.1503835
2017-12-29,0.8648169
2018-01-02,0.8079004
2018-01-03,0.53298146
2018-01-04,0.7887126
2018-01-05,0.75096834
2018-01-08,0.97170514
2018-01-09,0.9974096
2018-01-10,0.8466929
2018-01-11,0.8268904
2018-01-12,0.9246121
2018-01-16,0.7413807
2018-01-17,0.9241421
2018-01-18,0.6718041
2018-01-19,0.5624391
2018-01-22,0.12860325
2018-01-23,0.9488032
2018-01-24,0.9932995
2018-01-25,0.9123907
2018-01-26,0.9885468
2018-01-29,0.14444181
2018-01-30,0.79391503
2018-01-31,0.09686336
2018-02-01,0.10300028
2018-02-02,0.30266488
2018-02-05,0.7946162
2018-02-06,0.9997827
2018-02-07,1.4953914e-05
2018-02-08,0.97624254
2018-02-09,0.9957494
2018-02-12,0.027640551
2018-02-13,0.000908792
2018-02-14,0.37439477
2018-02-15,0.002958715
2018-02-16,0.041246176
2018-02-20,0.8949249
2018-02-21,0.9806131
2018-02-22,0.42061597
2018-02-23,0.64287615
2018-02-26,0.00915423
2018-02-27,0.27829802
2018-02-28,0.520864
2018-03-01,0.8174535
2018-03-02,0.862251
2018-03-05,0.0033776164
2018-03-06,0.26580673
2018-03-07,0.24025306
2018-03-08,0.66418
2018-03-09,0.74315083
2018-03-12,0.003279388
2018-03-13,0.98846936
2018-03-14,0.9748361
2018-03-15,0.9669806
2018-03-16,0.48815826
2018-03-19,0.5509884
2018-03-20,0.5395675
2018-03-21,0.11128321
2018-03-22,0.99486125
2018-03-23,0.17309782
2018-03-26,0.8875158
2018-03-27,0.00024333596
2018-03-28,0.99582016
2018-03-29,0.85478824
2018-04-02,0.00074866414
2018-04-03,0.3754171
2018-04-04,0.0034675598
2018-04-05,0.2978058
2018-04-06,0.11894208
2018-04-09,0.33279243
2018-04-10,0.7853168
2018-04-11,0.00369668
2018-04-12,0.6430652
2018-04-13,0.100667
2018-04-16,0.6990427
2018-04-17,0.68688905
2018-04-18,0.40546083
2018-04-19,0.8605075
2018-04-20,0.7813196
2018-04-23,0.04899296
2018-04-24,0.892185
2018-04-25,0.42010167
2018-04-26,0.8474889
2018-04-27,0.08313906
2018-04-30,0.30741262
2018-05-01,0.5461297
2018-05-02,0.77006686
2018-05-03,0.8265301
2018-05-04,0.92935884
2018-05-07,0.6497418
2018-05-08,0.8044652
2018-05-09,0.96453476
2018-05-10,0.37372547
2018-05-11,0.8017206
2018-05-14,0.40867245
2018-05-15,0.8502917
2018-05-16,0.17093349
2018-05-17,0.9517872
2018-05-18,0.23308375
2018-05-21,0.9521062
2018-05-22,0.6662451
2018-05-23,0.60605866
2018-05-24,0.69630456
2018-05-25,0.88333845
2018-05-29,0.112494886
2018-05-30,0.9975459
2018-05-31,0.0023095012
2018-06-01,0.011233389
2018-06-04,1.7891809e-05
2018-06-05,0.008002341
2018-06-06,0.34046564
2018-06-07,0.0037316382
2018-06-08,0.4619979
2018-06-11,0.19386879
2018-06-12,0.29038072
2018-06-13,0.77579594
2018-06-14,0.48668304
2018-06-15,0.72829425
2018-06-18,0.0838995
2018-06-19,0.20354861
2018-06-20,0.45123586
2018-06-21,0.056853145
2018-06-22,0.9750838
2018-06-25,0.3390231
2018-06-26,0.47133568
2018-06-27,0.6828389
2018-06-28,0.8179811
2018-06-29,0.044207484
2018-07-02,0.010805637
2018-07-03,0.5370406
2018-07-05,0.39056918
2018-07-06,0.19237038
2018-07-09,0.07154012
2018-07-10,0.08706641
2018-07-11,0.7837776
2018-07-12,0.9327546
2018-07-13,0.026857018
2018-07-16,0.44002694
2018-07-17,0.018357366
2018-07-18,0.011082888
2018-07-19,0.81402314
2018-07-20,0.96883976
2018-07-23,0.018993735
2018-07-24,0.42254323
2018-07-25,0.2625825
2018-07-26,0.09209517
2018-07-27,0.78412634
2018-07-30,0.11798233
2018-07-31,0.95619965
2018-08-01,0.2962399
2018-08-02,0.66588116
2018-08-03,0.74479276
2018-08-06,0.5495225
2018-08-07,0.65491754
2018-08-08,0.17046663
2018-08-09,0.045900762
2018-08-10,0.7928295
2018-08-13,0.97293884
2018-08-14,0.8304017
2018-08-15,0.36180878
2018-08-16,0.042265564
2018-08-17,0.2789616
2018-08-20,0.020459712
2018-08-21,0.938157
2018-08-22,0.88063025
2018-08-23,0.777076
2018-08-24,0.900818
2018-08-27,0.9499388
2018-08-28,0.12169358
2018-08-29,0.53406703
2018-08-30,0.9246549
2018-08-31,0.09510368
2018-09-04,0.404187
2018-09-05,0.0827125
2018-09-06,0.1989651
2018-09-07,0.96954644
2018-09-10,0.28071815
2018-09-11,0.79082716
2018-09-12,0.017675221
2018-09-13,0.015848875
2018-09-14,0.012238234
2018-09-17,0.2740526
2018-09-18,0.84208333
2018-09-19,0.11286229
2018-09-20,0.96103334
2018-09-21,0.16817954
2018-09-24,0.16416052
2018-09-25,0.8979192
2018-09-26,0.94078803
2018-09-27,0.6885991
2018-09-28,0.83049905
2018-10-01,0.56031656
2018-10-02,0.13280615
2018-10-03,0.9876181
2018-10-04,0.0052904785
2018-10-05,0.055749387
2018-10-08,0.5780164
2018-10-09,0.9642043
2018-10-10,0.9813931
2018-10-11,0.114904195
2018-10-12,0.000759691
2018-10-15,8.115138e-05
2018-10-16,0.8014706
2018-10-17,0.0027317703
2018-10-18,0.6930908
2018-10-19,0.0877426
2018-10-22,0.027949661
2018-10-23,0.18995106
2018-10-24,0.04002613
2018-10-25,0.020650774
2018-10-26,1.7642851e-05
2018-10-29,5.5464443e-05
2018-10-30,0.00087815523
2018-10-31,1.3668762e-05
2018-11-01,7.30406e-05
2018-11-02,1.2296473e-05
2018-11-05,0.0017643273
2018-11-06,0.36905974
2018-11-07,0.49260205
2018-11-08,0.0039114356
2018-11-09,0.067103356
2018-11-12,0.5056053
2018-11-13,0.9910186
2018-11-14,0.0027195513
2018-11-15,0.0023300648
2018-11-16,4.411878e-06
2018-11-19,0.009521455
2018-11-20,0.08536577
2018-11-21,0.030790359
2018-11-23,7.51625e-05
2018-11-26,0.62043166
2018-11-27,0.0011072755
2018-11-28,0.0017564595
2018-11-29,0.00039750338
2018-11-30,0.008186728
2018-12-03,0.0029061139
2018-12-04,1.0827647e-05
2018-12-06,0.107174724
2018-12-07,5.760991e-05
2018-12-10,0.020323634
2018-12-11,0.0002632141
2018-12-12,7.964171e-06
2018-12-13,4.8092093e-06
2018-12-14,0.00012436509
2018-12-17,0.0067219436
2018-12-18,0.09360972
2018-12-19,6.0758775e-05
2018-12-20,5.0290223e-06
2018-12-21,3.741205e-05
2018-12-24,3.3817254e-05
2018-12-26,0.11848533
2018-12-27,0.0028803647
2018-12-28,1.5647045e-05
2018-12-31,3.670625e-05
2019-01-02,0.0066110194
2019-01-03,0.01381126
2019-01-04,0.10225493
2019-01-07,5.9858646e-10
2019-01-08,0.009538382
2019-01-09,0.0036136806
2019-01-10,0.0020077229
2019-01-11,0.0006964803
2019-01-14,0.00012886524
2019-01-15,0.034198314
2019-01-16,0.0047877133
2019-01-17,0.0063468814
2019-01-18,0.0010535717
2019-01-22,3.3208395e-05
2019-01-23,0.23302472
2019-01-24,0.15370008
2019-01-25,0.039458543
2019-01-28,0.0025938153
2019-01-29,0.1117194
2019-01-30,0.26441222
2019-01-31,7.5420125e-05
2019-02-01,0.00096571445
2019-02-04,0.475971
2019-02-05,0.3281045
2019-02-06,0.008395731
2019-02-07,0.60297585
2019-02-08,0.06159839
2019-02-11,0.12268889
2019-02-12,0.22874078
2019-02-13,0.0013397932
2019-02-14,0.039621502
2019-02-15,0.56155473
2019-02-19,0.052179813
2019-02-20,0.52147985
2019-02-21,0.008552164
2019-02-22,0.84550154
2019-02-25,0.0953891
2019-02-26,0.76385146
2019-02-27,0.82073736
2019-02-28,0.026765645
2019-03-01,0.0138626695
2019-03-04,0.0004374087
2019-03-05,0.29834595
2019-03-06,0.1610983
2019-03-07,0.86321235
2019-03-08,0.41281772
2019-03-11,0.37867367
2019-03-12,0.3568091
2019-03-13,0.03048414
2019-03-14,0.6151321
2019-03-15,0.72699267
2019-03-18,0.018346637
2019-03-19,0.13852194
2019-03-20,0.6132444
2019-03-21,0.89162636
2019-03-22,0.74744266
2019-03-25,0.015170246
2019-03-26,0.77806115
2019-03-27,0.02448529
2019-03-28,0.8186107
2019-03-29,0.9168632
2019-04-01,0.008625418
2019-04-02,4.3335585e-05
2019-04-03,0.77598256
2019-04-04,0.07090929
2019-04-05,0.3234445
2019-04-08,0.14255437
2019-04-09,0.8268588
2019-04-10,0.9561751
2019-04-11,0.103188336
2019-04-12,0.84965914
2019-04-15,0.027420849
2019-04-16,0.86552143
2019-04-17,0.15297008
2019-04-18,0.8142974
2019-04-22,0.5445321
2019-04-23,0.8470055
2019-04-24,0.8003137
2019-04-25,0.9433631
2019-04-26,0.83344376
2019-04-29,0.2957146
2019-04-30,0.68389523
2019-05-01,0.048178494
2019-05-02,0.27184013
2019-05-03,0.7670867
2019-05-06,0.040307462
2019-05-07,0.627815
2019-05-08,0.12529331
2019-05-09,0.43118456
2019-05-10,0.118492365
2019-05-13,0.0025449693
2019-05-14,0.4295025
2019-05-15,0.0012502372
2019-05-16,0.39645186
2019-05-17,0.13703409
2019-05-20,0.31341827
2019-05-21,0.60879153
2019-05-23,0.13322183
2019-05-24,0.5646353
2019-05-28,0.024595737
2019-05-29,0.9126392
2019-05-30,0.068942785
2019-05-31,0.15726405
2019-06-03,0.14323512
2019-06-04,0.030361533
2019-06-05,0.04162404
2019-06-06,0.48962948
2019-06-07,0.14768651
2019-06-10,0.21865648
2019-06-11,0.08223876
2019-06-12,0.01835689
2019-06-13,0.69755065
2019-06-14,0.007630259
2019-06-17,0.00024724007
2019-06-18,0.009740233
2019-06-19,0.00038990378
2019-06-20,0.0032234192
2019-06-21,0.03725186
2019-06-24,0.22239429
2019-06-25,0.18145081
2019-06-26,0.6934321
2019-06-27,0.5518111
2019-06-28,0.26428866
2019-07-01,0.18161613
2019-07-02,0.0069579184
2019-07-03,0.013544828
2019-07-05,0.32110065
2019-07-08,0.33155927
2019-07-09,0.6142585
2019-07-10,0.82938945
2019-07-11,0.3224426
2019-07-12,0.6877776
2019-07-15,0.07289943
2019-07-16,0.5962552
2019-07-17,0.3818461
2019-07-18,0.7038334
2019-07-19,0.65507746
2019-07-22,0.6626568
2019-07-23,0.6784086
2019-07-24,0.7174127
2019-07-25,0.80087405
2019-07-26,0.72094625
2019-07-29,0.49503386
2019-07-30,0.29398873
2019-07-31,0.82040834
2019-08-01,0.2319974
2019-08-02,0.008968025
2019-08-05,0.0013289452
2019-08-06,0.013402164
2019-08-07,0.037538767
2019-08-08,0.14222822
2019-08-09,0.020628124
2019-08-12,0.08910978
2019-08-13,0.23063192
2019-08-14,4.179947e-06
2019-08-15,0.016148716
2019-08-16,0.021187574
2019-08-19,0.013614833
2019-08-20,0.07156119
2019-08-21,0.32202375
2019-08-22,0.018716186
2019-08-23,0.045960516
2019-08-26,0.062409222
2019-08-27,0.3779321
2019-08-28,0.19310936
2019-08-29,0.76030487
2019-08-30,0.27969486
2019-09-03,0.067530245
2019-09-04,0.7155764
2019-09-05,0.03216812
2019-09-06,0.0064788163
2019-09-09,0.62096846
2019-09-10,0.27691197
2019-09-11,0.07264367
2019-09-12,0.75800145
2019-09-13,0.09036937
2019-09-16,0.13115352
2019-09-17,0.12675148
2019-09-18,0.073966384
2019-09-19,0.112262785
2019-09-20,0.23425025
2019-09-23,0.05386582
2019-09-24,0.5413859
2019-09-25,0.65887535
2019-09-26,0.69961363
2019-09-27,0.83731085
2019-09-30,0.19570535
2019-10-01,0.76060116
2019-10-02,0.45735708
2019-10-03,0.3380638
2019-10-04,0.013658196
2019-10-07,0.54773974
2019-10-08,0.63308835
2019-10-09,0.8355423
2019-10-10,0.6549193
2019-10-11,0.0013813078
2019-10-14,2.3008586e-06
2019-10-15,0.6496626
2019-10-16,0.0060667098
2019-10-17,0.37793064
2019-10-18,0.8436621
2019-10-21,0.33435482
2019-10-22,0.22617337
2019-10-23,0.12513036
2019-10-24,0.27042437
2019-10-25,0.8093153
2019-10-28,0.9407848
2019-10-29,0.87001085
2019-10-30,0.80449903
2019-10-31,0.03358084
2019-11-01,0.24404144
2019-11-04,0.03437367
2019-11-05,0.37359667
2019-11-06,0.56106615
2019-11-07,0.7855233
2019-11-08,0.001106888
2019-11-11,0.10818797
2019-11-12,0.7638929
2019-11-13,0.7332866
2019-11-14,0.3758362
2019-11-15,0.58666456
2019-11-18,0.3482002
2019-11-19,0.8644502
2019-11-20,0.0597018
2019-11-21,0.5349951
2019-11-22,0.8238194
2019-11-25,0.05651751
2019-11-26,0.77524567
2019-11-27,0.63005793
2019-11-29,0.37130392
2019-12-02,0.16019729
2019-12-03,0.0646075
2019-12-04,0.03623393
2019-12-05,0.06185049
2019-12-06,0.77228576
2019-12-09,0.26937857
2019-12-10,0.8746091
2019-12-11,0.7704035
2019-12-12,0.95035267
2019-12-13,2.0594818e-05
2019-12-16,0.24444354
2019-12-17,0.06492224
2019-12-18,0.73528177
2019-12-19,0.44290224
2019-12-20,0.5435687
2019-12-23,0.25440806
2019-12-24,0.6860059
2019-12-26,0.8184998
2019-12-27,0.65849704
2019-12-30,0.8965315
2019-12-31,0.88842356
2020-01-02,0.256396
2020-01-03,0.37419504
2020-01-06,0.9999777
2020-01-07,0.7479795
2020-01-08,0.84921366
2020-01-09,0.8089284
2020-01-10,0.21950409
2020-01-13,0.36813515
2020-01-14,0.31060508
2020-01-15,0.76551723
2020-01-16,0.9039253
2020-01-17,0.6110915
2020-01-21,0.85202324
2020-01-22,0.76299715
2020-01-23,0.8382659
2020-01-24,0.44123572
2020-01-27,0.90499055
2020-01-28,0.99684054
2020-01-29,0.26363266
2020-01-30,0.9791374
2020-01-31,0.66723096
2020-02-03,0.78367925
2020-02-04,0.5027827
2020-02-05,0.0004504025
2020-02-06,0.5653805
2020-02-07,0.43395263
2020-02-10,0.6401215
2020-02-11,0.84733653
2020-02-12,0.9096426
2020-02-13,0.6851376
2020-02-14,0.7622335
2020-02-18,0.42991176
2020-02-19,0.63378924
2020-02-20,0.8558875
2020-02-21,0.66386026
2020-02-24,0.9079099
2020-02-25,0.901819
2020-02-26,0.87632436
2020-02-27,0.00057578087
2020-02-28,0.0009714067
2020-03-02,0.8012701
2020-03-03,4.8350817e-06
2020-03-04,0.0016950071
2020-03-05,0.0025696158
2020-03-06,0.0023201108
2020-03-09,8.5380925e-10
2020-03-10,5.7539317e-08
2020-03-11,2.8363555e-20
2020-03-12,0.00074362755
2020-03-13,1.4010798e-09
2020-03-16,4.2571952e-07
2020-03-17,6.8152395e-18
2020-03-18,3.142762e-14
2020-03-19,0.21385077
2020-03-20,0.59194636
2020-03-23,3.977314e-13
2020-03-24,0.56012714
2020-03-25,0.00052317977
2020-03-26,0.55749345
2020-03-27,0.55749345
2020-03-30,0.29638463
2020-03-31,0.55749345
2020-04-01,0.6082039
2020-04-02,0.11868444
2020-04-03,0.5417965
2020-04-06,0.55749345
2020-04-07,0.55749345
2020-04-08,0.21109551
2020-04-09,0.55749345
2020-04-13,0.55749345
