Date,spy,XLF,XLE,EURUSD=X,GBPUSD=X,AUDUSD=X,BRLUSD=X,DX-Y.NYB,USDJPY=X,^TNX,ZB=F,ZF=F,NQ=F,NKD=F,LQD,AAPL,AMZN,GE,MU,MSFT,BMY,FDX,GS,PLD,NVDA,tlt,ief,FXI,EZU,EEM,EFA,FEZ,^GDAXI,^FTSE,^HSI,^FCHI,gld,slv,CL=F
2014-02-24,114063900.0,51914224.0,18613900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,401477.0,778889.0,206372.0,13570.0,703600.0,288909600.0,3644700.0,4943029.0,33037900.0,32085100.0,6620900.0,2243200.0,3242900.0,3029000.0,40311200.0,3816700.0,1531100.0,19903500.0,1957300.0,58971200.0,22573000.0,1243100.0,67953500.0,1068068300.0,1709106200.0,95223800.0,12114200.0,8128500.0,177861.0
2014-02-25,117085000.0,49380703.0,9583300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444783.0,1090734.0,236400.0,12870.0,787300.0,231952000.0,3736400.0,4301752.0,37147600.0,30736500.0,7250300.0,2588900.0,3682300.0,1804800.0,24218400.0,6225400.0,402600.0,31732100.0,3733100.0,77028600.0,16833800.0,1300500.0,90676100.0,1163984100.0,1538384200.0,111757500.0,5786000.0,5564200.0,187216.0
2014-02-26,98677200.0,52231699.0,10048300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,776701.0,1452355.0,271366.0,12900.0,898200.0,276217200.0,3622100.0,3871972.0,20936900.0,41041800.0,5892400.0,1588100.0,3978300.0,2009300.0,36088400.0,7203900.0,486000.0,24034700.0,2609700.0,59122600.0,14872400.0,1242000.0,87277200.0,739193300.0,1750025300.0,113683200.0,7052900.0,15136800.0,196517.0
2014-02-27,93880800.0,47711837.0,9333400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495380.0,1358985.0,264249.0,21395.0,964900.0,301882000.0,3104900.0,2965742.0,39242800.0,33903400.0,6487400.0,1736100.0,3806600.0,1900700.0,38884800.0,5394700.0,559400.0,29809000.0,1378900.0,67962200.0,11392500.0,940500.0,86422200.0,860420000.0,1957977500.0,142607100.0,5066500.0,5613300.0,196494.0
2014-02-28,150842000.0,69264062.0,10474500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117694.0,284739.0,325511.0,15757.0,1791900.0,371968800.0,3882000.0,3826784.0,33877300.0,41215000.0,7802600.0,1904700.0,4291500.0,3511300.0,32169200.0,8462600.0,609900.0,23754500.0,3040100.0,88240700.0,41960000.0,1044900.0,83200800.0,924578400.0,1897300600.0,120235300.0,10584100.0,5648100.0,178276.0
2014-03-03,167748500.0,61089483.0,12463600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60126.0,116013.0,376912.0,24541.0,1292700.0,238781200.0,2798300.0,4447378.0,35961800.0,29717500.0,5198500.0,1614300.0,3122900.0,2779900.0,37594800.0,11089400.0,2540500.0,28626300.0,4719800.0,98832200.0,27783400.0,2085600.0,118040200.0,829082600.0,1634145200.0,157761500.0,11741100.0,6922800.0,295819.0
2014-03-04,167545900.0,61500268.0,10524500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32457.0,91806.0,263175.0,16621.0,1075900.0,259140000.0,2704400.0,4762992.0,32780000.0,26802400.0,11911600.0,2250100.0,3400500.0,3041200.0,26034400.0,8068100.0,1080200.0,18353100.0,1620000.0,63103000.0,29272000.0,1086400.0,95630200.0,734136300.0,1344318400.0,125890900.0,6341700.0,6841000.0,210005.0
2014-03-05,88376900.0,58700112.0,10865400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17660.0,41154.0,205524.0,11058.0,2869300.0,200062800.0,3848300.0,3916731.0,25938700.0,20520100.0,8941300.0,1292200.0,4451200.0,2682300.0,24147200.0,4798500.0,614700.0,22035500.0,2915900.0,42856900.0,16872800.0,1496900.0,73341700.0,630136500.0,1620064500.0,106194600.0,4878500.0,4295800.0,267837.0
2014-03-06,82516500.0,53457898.0,7788300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22075.0,32345.0,217906.0,27247.0,1271000.0,185488800.0,2926600.0,4538443.0,32312100.0,23582200.0,8018000.0,1581300.0,3403500.0,2472700.0,29014400.0,7418200.0,534700.0,21977500.0,2675400.0,86027600.0,15087000.0,1009000.0,103682600.0,666186300.0,1524509100.0,147376000.0,5408900.0,5444300.0,291849.0
2014-03-07,114513500.0,81544764.0,9852800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10019.0,24947.0,303234.0,26869.0,1473800.0,220729600.0,2279800.0,3546920.0,23827000.0,26591600.0,5138400.0,1353800.0,4088900.0,2214400.0,26845200.0,8270300.0,645100.0,23786100.0,2623700.0,66565600.0,21133800.0,1467400.0,103246700.0,793752600.0,1481457300.0,157180000.0,7575000.0,11099000.0,226145.0
2014-03-10,74939200.0,29071542.0,8864500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5871.0,9900.0,192161.0,34908.0,1851400.0,178584000.0,2105800.0,2894255.0,23662500.0,19006600.0,4327400.0,1720700.0,2179100.0,2178900.0,30088800.0,3744300.0,1013900.0,24492400.0,1661100.0,57747100.0,23329100.0,898000.0,84875400.0,820416900.0,1621277400.0,129388400.0,4169900.0,4167600.0,225290.0
2014-03-11,99009100.0,55578050.0,12268000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4198.0,10474.0,259716.0,47550.0,943800.0,279224400.0,2246100.0,3232281.0,21103100.0,25216400.0,4736000.0,1483500.0,3832300.0,1385000.0,29722000.0,3815700.0,1571000.0,39123000.0,2312500.0,72692600.0,17811900.0,1007300.0,72300800.0,868947800.0,1365653800.0,102575400.0,7289800.0,6705500.0,294201.0
2014-03-12,104824400.0,39319248.0,9368700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1924.0,13961.0,319464.0,26821.0,1303800.0,199326400.0,2216600.0,3050333.0,19272800.0,30494100.0,7807300.0,1275600.0,2550000.0,1875300.0,23942800.0,6430500.0,819000.0,26377800.0,9162900.0,56882800.0,14151000.0,1077400.0,107430600.0,891943200.0,1890043500.0,123684500.0,11094200.0,7763000.0,416927.0
2014-03-13,155014300.0,70116160.0,11272800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2549.0,9142.0,450566.0,28218.0,1696400.0,257742800.0,6829000.0,4922463.0,35572900.0,32169700.0,8184300.0,2286000.0,3421400.0,1669500.0,38517200.0,11815500.0,1638900.0,57494700.0,11337700.0,79967400.0,35340200.0,2379200.0,113773100.0,895818900.0,1579460800.0,112881900.0,8007700.0,5911200.0,268074.0
2014-03-14,153919600.0,54433958.0,10653400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1741.0,7957.0,168047.0,25221.0,797800.0,237199200.0,4402200.0,3829969.0,24575000.0,27195600.0,8054500.0,2629200.0,2762100.0,1542300.0,46004800.0,9232800.0,1314400.0,27583000.0,6658500.0,64589800.0,24796000.0,2188100.0,141175500.0,847299400.0,1697613900.0,184194100.0,11939600.0,8092600.0,226300.0
2014-03-17,98359500.0,46338656.0,10419200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4224.0,6601.0,82750.0,15755.0,635800.0,199544800.0,2303000.0,5929820.0,17778700.0,20479600.0,7305600.0,3855000.0,3198000.0,1131700.0,29965600.0,7381900.0,1085400.0,21409000.0,3853500.0,57492000.0,24052700.0,985900.0,86964500.0,692708400.0,1027124200.0,105750500.0,14626800.0,6946500.0,227387.0
2014-03-18,101804600.0,44158186.0,6995200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4921.0,120883.0,20988.0,963500.0,209647200.0,2483500.0,3092063.0,27425600.0,64063900.0,5307000.0,2578900.0,1941300.0,1218000.0,29390400.0,4819500.0,861200.0,28181000.0,2009200.0,68135000.0,19417000.0,802200.0,99301200.0,723690100.0,1478690900.0,125862400.0,6424400.0,7658800.0,192508.0
2014-03-19,176267300.0,69971394.0,9322600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9498.0,16639.0,93178.0,20702.0,1286700.0,224756000.0,2646700.0,4582084.0,19799500.0,35597200.0,6698000.0,3110400.0,3534100.0,2035700.0,36616800.0,11557600.0,1355500.0,27188000.0,5076700.0,95953000.0,22330200.0,1647300.0,89476800.0,1051188400.0,1253992000.0,102362300.0,12932900.0,12320600.0,110319.0
2014-03-20,117241000.0,112214267.0,8713400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354124.0,8563.0,38950.0,23160.0,2003400.0,208398400.0,2558500.0,4642599.0,19735500.0,59269800.0,10382300.0,3377700.0,3950500.0,3269100.0,19180000.0,5224400.0,1748100.0,27224600.0,4624700.0,60572300.0,18788100.0,1475400.0,96945700.0,795074200.0,1855189600.0,144369900.0,7690800.0,8526500.0,244866.0
2014-03-21,163128000.0,82702027.0,14130200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244707.0,234.0,379137.0,12092.0,636100.0,374046400.0,5414100.0,7170657.0,32238500.0,80721800.0,17004800.0,5017900.0,4779100.0,2887100.0,56611600.0,8986200.0,466500.0,63422300.0,3593700.0,86969000.0,17668300.0,659200.0,198583500.0,1501522000.0,2761821600.0,181677900.0,7237300.0,5384800.0,191289.0
2014-03-24,121411000.0,68496287.0,10044000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324699.0,4740.0,400180.0,16242.0,1061300.0,355700800.0,4873500.0,4049058.0,23740900.0,46098400.0,19823900.0,3206900.0,2723000.0,1588900.0,30609600.0,7536400.0,1222600.0,38774600.0,3440700.0,54328100.0,17552900.0,1310100.0,86790900.0,762850300.0,2460675400.0,130239400.0,13076500.0,7227000.0,151710.0
2014-03-25,103852000.0,42096507.0,7168800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281363.0,4268.0,364849.0,13778.0,1352800.0,282293200.0,4445700.0,4050085.0,17054900.0,43193100.0,8380700.0,4336800.0,4437500.0,2084600.0,30442400.0,5032000.0,739400.0,33786600.0,5527500.0,93531000.0,20785500.0,1175800.0,82230600.0,674287000.0,1439740000.0,115775900.0,6566900.0,4809600.0,217013.0
2014-03-26,119843000.0,62505872.0,8564400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298382.0,8196.0,352854.0,18074.0,955000.0,299768000.0,4120700.0,4137913.0,24590700.0,41977500.0,16144700.0,2870700.0,2590300.0,1519300.0,55775600.0,7147200.0,830000.0,23549100.0,9172000.0,91289900.0,27028900.0,1364200.0,75841600.0,1429765600.0,1917734000.0,100125800.0,8575400.0,6822000.0,211367.0
2014-03-27,142383000.0,81009033.0,11386300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440325.0,776.0,443690.0,19931.0,665500.0,222031600.0,5766400.0,3852732.0,35985000.0,35369200.0,8062300.0,3042800.0,3890200.0,1650900.0,54072800.0,9772200.0,303600.0,23550900.0,2569600.0,73438700.0,22352000.0,964200.0,66826100.0,850226700.0,2222326300.0,135638200.0,7312300.0,4668200.0,202200.0
2014-03-28,101642000.0,48922771.0,9955600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271525.0,3722.0,313345.0,14373.0,816300.0,200564000.0,3986800.0,3859882.0,37763700.0,43472700.0,6318800.0,5019100.0,2630500.0,1250800.0,39882000.0,6027000.0,661600.0,55760600.0,7187600.0,67464400.0,13875500.0,1346900.0,70498400.0,1001322600.0,2147316000.0,99527500.0,7253700.0,5094400.0,166326.0
2014-03-31,99745000.0,41048557.0,8451600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355951.0,820123.0,297696.0,10990.0,1695700.0,168669200.0,4297500.0,4171557.0,39630300.0,46886300.0,6768900.0,4368000.0,2494300.0,1891000.0,27340400.0,7488400.0,1982900.0,19811700.0,7401000.0,75256100.0,24498300.0,1375900.0,68772900.0,868366300.0,1919012500.0,89922800.0,12379200.0,4527200.0,167570.0
2014-04-01,89193000.0,51651775.0,10247300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271833.0,556201.0,265363.0,10257.0,3416600.0,200760000.0,3600100.0,3704480.0,36880800.0,32605000.0,7330100.0,2513800.0,3325500.0,2301600.0,65627200.0,9067300.0,2562600.0,15495700.0,1700200.0,65717300.0,13738100.0,1576800.0,72835100.0,857737300.0,1598522700.0,110908200.0,5992000.0,3793200.0,237564.0
2014-04-02,78774000.0,44565278.0,10008600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301103.0,599865.0,239816.0,17169.0,1236800.0,180420800.0,4475500.0,3432481.0,24486300.0,28666700.0,7908100.0,1747800.0,2407600.0,2634700.0,23994800.0,6887200.0,806800.0,12897300.0,4264200.0,44076300.0,15497500.0,1233600.0,73976000.0,973749400.0,1594180000.0,103632600.0,4907800.0,6296100.0,231596.0
2014-04-03,77435000.0,46626833.0,10792000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222677.0,553313.0,272222.0,11721.0,1012200.0,162344000.0,6399300.0,2893722.0,40670000.0,30139600.0,7853200.0,1987600.0,2337300.0,2430100.0,59954800.0,4937400.0,298000.0,20324900.0,6998700.0,84659200.0,14943500.0,1048200.0,76385800.0,670678000.0,1385870800.0,98980900.0,3658800.0,3238300.0,195430.0
2014-04-04,169381000.0,60202301.0,13997800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,437807.0,1036320.0,613419.0,20751.0,989900.0,275251200.0,12534600.0,4308304.0,77296000.0,51409600.0,8435800.0,1586500.0,3262500.0,1720300.0,36803200.0,8977500.0,731900.0,32788900.0,11217400.0,127800700.0,20967400.0,2311100.0,75314000.0,876352600.0,1497612700.0,113377600.0,7278400.0,6120900.0,193532.0
2014-04-07,140803000.0,72897112.0,11244800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287242.0,610318.0,511929.0,15151.0,1024500.0,289850400.0,7077400.0,3957057.0,63603900.0,37559600.0,7978700.0,2007500.0,4650800.0,1568300.0,42857600.0,7562500.0,1751700.0,20673200.0,6934000.0,60586200.0,16647900.0,1633800.0,78800000.0,667468200.0,1364755200.0,127786600.0,3967200.0,3888800.0,254884.0
2014-04-08,112660000.0,56290676.0,11644400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264574.0,584316.0,400196.0,25811.0,992600.0,243888400.0,6577600.0,3499067.0,44299000.0,35918600.0,11008400.0,2016100.0,6839900.0,1809100.0,47069200.0,4213800.0,666100.0,36823500.0,2971000.0,107043300.0,12246200.0,1873900.0,86190900.0,1056680100.0,2242588200.0,149398000.0,6939100.0,3885300.0,299549.0
2014-04-09,100254000.0,44907126.0,7224500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290080.0,771211.0,332705.0,21305.0,1675600.0,206169600.0,5056600.0,3273075.0,31636000.0,27398700.0,9238200.0,1640400.0,4010000.0,3628300.0,42196800.0,5771500.0,1350500.0,24704500.0,5480700.0,71617000.0,18492100.0,1773400.0,69917100.0,758993600.0,2255721100.0,96745100.0,5305600.0,6503700.0,324660.0
2014-04-10,172959000.0,94458692.0,12298300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440760.0,988457.0,528139.0,25957.0,1401500.0,239652000.0,6126700.0,4718181.0,37066500.0,45960800.0,9566600.0,2528300.0,4806600.0,3711700.0,37274800.0,12706400.0,1056600.0,38884500.0,4571500.0,74792500.0,23677900.0,4772800.0,77873700.0,671373100.0,2705303500.0,103990700.0,5003200.0,6834700.0,222169.0
2014-04-11,167251000.0,98050873.0,13455900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322080.0,692137.0,533678.0,23874.0,1258200.0,271717600.0,7287500.0,4851587.0,35232600.0,34330200.0,8079200.0,1927200.0,6460700.0,2552700.0,35311200.0,10267000.0,918500.0,24866800.0,4800300.0,76310100.0,18550700.0,1616700.0,100489700.0,817952500.0,2212812900.0,138154100.0,4697200.0,4251500.0,261915.0
2014-04-14,132382000.0,69247689.0,9961400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219855.0,569443.0,383258.0,14320.0,908600.0,205674000.0,4293500.0,3258710.0,31740100.0,32006600.0,10249400.0,2115200.0,3053700.0,2318600.0,29018400.0,4142600.0,1468600.0,17662400.0,7011800.0,44883400.0,13239000.0,964600.0,90916500.0,983152200.0,1332385800.0,132160900.0,6677400.0,3229000.0,237213.0
2014-04-15,157093000.0,103855038.0,22442900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361216.0,706244.0,597761.0,18589.0,1152500.0,266490000.0,5398600.0,3937349.0,25067600.0,33968700.0,13265000.0,2518400.0,3639600.0,3184400.0,30463600.0,7752000.0,614300.0,46258100.0,3821800.0,155302100.0,21055100.0,1721700.0,88156800.0,858936000.0,1507438500.0,122058300.0,9967600.0,10556100.0,215848.0
2014-04-16,105197000.0,49363100.0,13036700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298590.0,724328.0,400462.0,15812.0,956300.0,214765600.0,4284900.0,4354558.0,21619500.0,30615800.0,7649900.0,2696500.0,3194200.0,2850100.0,23513600.0,5523000.0,1405500.0,23561500.0,5955900.0,64113100.0,19643900.0,1465600.0,78803200.0,686337200.0,1209932600.0,122699300.0,4071300.0,4458600.0,279392.0
2014-04-17,105255000.0,58956037.0,18541000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333179.0,769580.0,269150.0,11553.0,1510500.0,284334400.0,4299200.0,9055618.0,46206900.0,36688400.0,6670700.0,2152300.0,4525200.0,3288700.0,15353200.0,8622500.0,584600.0,17621500.0,2644900.0,69955200.0,19204100.0,1253900.0,86295200.0,842349900.0,1043678800.0,120776700.0,5901900.0,4413800.0,191342.0
2014-04-18,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-21,68329000.0,37683618.0,8506400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126218.0,284922.0,152229.0,6666.0,652500.0,182548800.0,2999400.0,3267069.0,45434800.0,22221200.0,5414400.0,2755300.0,4551700.0,2791200.0,11700400.0,4316300.0,1021100.0,11066700.0,938700.0,29288500.0,10723800.0,737400.0,,,,,6579200.0,5293400.0,115095.0
2014-04-22,85790000.0,33032777.0,6345200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243017.0,500497.0,214083.0,11149.0,1385000.0,202563200.0,3711600.0,3613558.0,45903400.0,27056700.0,7609300.0,2173900.0,4547300.0,3451500.0,25512000.0,5748700.0,482800.0,13713700.0,2253100.0,43060000.0,12342500.0,1763900.0,70194100.0,843999800.0,1177816000.0,104076000.0,6898100.0,4477300.0,323723.0
2014-04-23,73869000.0,32197667.0,8561700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243589.0,703800.0,249723.0,9143.0,1778900.0,394940000.0,3604600.0,3843723.0,32508700.0,24602800.0,6516400.0,1793300.0,2040600.0,3600300.0,26158000.0,5748600.0,306400.0,20341900.0,2858900.0,58299300.0,11595300.0,1328800.0,61216900.0,637850100.0,1466034400.0,116615800.0,3736600.0,3649100.0,250645.0
2014-04-24,88170000.0,36918798.0,8876500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312624.0,710190.0,393068.0,16845.0,1161000.0,759911600.0,9293700.0,3325153.0,39791400.0,42381600.0,5500000.0,1926700.0,2934200.0,2104900.0,39149200.0,6337800.0,345700.0,22643100.0,4071600.0,39310800.0,17646700.0,2392900.0,87813900.0,616106700.0,1245512100.0,143874900.0,8754200.0,11804800.0,202278.0
2014-04-25,100380000.0,35205738.0,8872100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271404.0,536634.0,330378.0,14361.0,1051500.0,390275200.0,16180200.0,4387526.0,26022500.0,56876800.0,5581600.0,1118500.0,3302100.0,2092200.0,31360000.0,5976500.0,388900.0,23974300.0,3321400.0,72613500.0,19435900.0,1316300.0,79230200.0,578697500.0,1501582200.0,95383500.0,7023700.0,4998300.0,221601.0
2014-04-28,135121000.0,54068967.0,11167000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291968.0,713840.0,481343.0,12275.0,1015500.0,669485600.0,14479800.0,4493710.0,32168000.0,50610200.0,7700900.0,1812300.0,3897800.0,3318500.0,22678800.0,7606000.0,574900.0,18633700.0,2052300.0,64020600.0,19986000.0,1215200.0,67539100.0,652775300.0,1204384500.0,90359100.0,4897900.0,4133200.0,231590.0
2014-04-29,84098000.0,34182162.0,8272600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291113.0,598983.0,306700.0,6466.0,1359500.0,337377600.0,6509300.0,3597906.0,19746700.0,29636200.0,12541100.0,1161200.0,2160500.0,2194200.0,17130000.0,5235200.0,760100.0,21193900.0,2015700.0,71181600.0,16162500.0,1262900.0,91467900.0,674490500.0,1647330100.0,119189200.0,5241600.0,4405100.0,218691.0
2014-04-30,101508000.0,46774307.0,10821600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,423717.0,847137.0,288746.0,12973.0,2123200.0,456640800.0,4088600.0,3791463.0,28811800.0,35458700.0,10277000.0,1810000.0,2745700.0,2455400.0,30574000.0,7721400.0,544700.0,15378600.0,4716000.0,49063100.0,29172800.0,7122100.0,90290900.0,773112200.0,1813869300.0,137774800.0,10352900.0,20032600.0,282979.0
2014-05-01,93019000.0,33615533.0,10715300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272757.0,636363.0,195192.0,9170.0,2193800.0,244048000.0,4328600.0,3351361.0,28231400.0,28787400.0,8886400.0,813000.0,2079500.0,1833800.0,19810400.0,11556500.0,21829500.0,11683800.0,1397400.0,31161300.0,17645400.0,1154300.0,,649344400.0,,,6687300.0,8519400.0,235455.0
2014-05-02,98122000.0,34600209.0,8711000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,586198.0,1342435.0,297575.0,15277.0,862700.0,191514400.0,3995100.0,3051555.0,18326000.0,43416600.0,8288300.0,966700.0,2561500.0,2403700.0,15637600.0,12702100.0,1343700.0,14100200.0,2773100.0,63037500.0,14332800.0,2132300.0,88062300.0,746449000.0,1150668300.0,117261200.0,9912900.0,12806500.0,213631.0
2014-05-05,75883000.0,23206197.0,8037300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215806.0,438258.0,235364.0,5688.0,1879800.0,287067200.0,2519900.0,2156648.0,21120800.0,22460900.0,5823000.0,959100.0,3015700.0,2025800.0,23926000.0,8043000.0,929400.0,12820300.0,2637000.0,26894600.0,18715300.0,1085500.0,61911600.0,,1052997700.0,83750800.0,5196500.0,3557200.0,190002.0
2014-05-06,85454000.0,73906286.0,7476700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283601.0,532474.0,260995.0,7749.0,2251100.0,374564400.0,4682300.0,3254446.0,23078300.0,27112400.0,10593200.0,1411000.0,3073100.0,2887600.0,41618800.0,6522600.0,566300.0,15716000.0,3326700.0,41163100.0,10209100.0,1985900.0,82062900.0,732623500.0,,125181200.0,3488000.0,2817500.0,251208.0
2014-05-07,106500000.0,50411420.0,9630900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400477.0,824047.0,447227.0,22658.0,1869200.0,282864400.0,7015200.0,3161561.0,24487200.0,41744500.0,9113900.0,1874300.0,3260900.0,2659800.0,29390000.0,8199200.0,1107600.0,15218600.0,3829600.0,43226500.0,12801700.0,1834800.0,92732600.0,768894900.0,1551840300.0,134882300.0,8469900.0,7200400.0,291271.0
2014-05-08,93618000.0,35858291.0,10966300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,476278.0,755361.0,388610.0,13991.0,3351200.0,230297200.0,3848200.0,2715297.0,27015400.0,32120400.0,7816600.0,2394900.0,2719600.0,3137200.0,43272800.0,10878800.0,1444300.0,17206900.0,4166000.0,49820300.0,13187500.0,2002900.0,102022500.0,818478900.0,1397794600.0,127264600.0,3695500.0,4809100.0,252605.0
2014-05-09,83679000.0,29373014.0,8710800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,338398.0,475624.0,319908.0,15576.0,1148100.0,291597600.0,4063000.0,2266927.0,20679100.0,29647600.0,6987200.0,2138500.0,2637000.0,2758700.0,53953200.0,6000600.0,354500.0,15322700.0,3920200.0,43953000.0,8089900.0,1350000.0,80084100.0,617677000.0,1114417600.0,155409900.0,3120000.0,3546000.0,271341.0
2014-05-12,86940000.0,25643084.0,5213900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205977.0,379463.0,246729.0,10037.0,1634400.0,213208800.0,3729600.0,3082404.0,22396900.0,22782600.0,8001200.0,1726700.0,2256100.0,2070700.0,29985600.0,4563800.0,759600.0,23108100.0,1704000.0,63396500.0,13953600.0,2102300.0,87508500.0,565733200.0,1662352600.0,124775600.0,4025500.0,7863900.0,211648.0
2014-05-13,66454000.0,28989311.0,4988800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274122.0,524897.0,221779.0,11408.0,961600.0,159737200.0,3509900.0,2662777.0,29540000.0,27004800.0,4637000.0,1085700.0,1901500.0,1825500.0,22110400.0,5501000.0,603700.0,14033300.0,5328400.0,53342400.0,18673500.0,1677700.0,96844100.0,631554800.0,1139100500.0,126209200.0,2643500.0,3211900.0,253588.0
2014-05-14,72367000.0,31432723.0,4984600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,382841.0,789391.0,234686.0,9240.0,1359000.0,166404000.0,3323300.0,2696408.0,28161200.0,18818700.0,6290400.0,1682000.0,2128700.0,1812800.0,21432000.0,8851400.0,635400.0,21792000.0,6293200.0,57544700.0,15816700.0,1405500.0,76079000.0,529825700.0,1927324700.0,97814900.0,4015900.0,5195000.0,234477.0
2014-05-15,154956000.0,49008449.0,11448800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,534837.0,1014775.0,398709.0,22763.0,755100.0,230846000.0,4295100.0,4391803.0,41523500.0,37793200.0,28559000.0,1260700.0,2769300.0,2402800.0,32589600.0,12627900.0,1347300.0,19380700.0,10891800.0,56308800.0,20007500.0,2714200.0,133897400.0,896969900.0,1170327000.0,144233600.0,5861100.0,4752000.0,276060.0
2014-05-16,97458000.0,41206002.0,14811000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305655.0,502780.0,294611.0,14062.0,821100.0,276256400.0,3636800.0,3749317.0,19890900.0,29867100.0,11150900.0,2067000.0,2845600.0,2380300.0,28396000.0,5019200.0,452600.0,22689400.0,3764300.0,70419600.0,12874500.0,1506200.0,113085400.0,985979600.0,1166378000.0,139689200.0,4052100.0,4479700.0,147896.0
2014-05-19,63839000.0,24674780.0,5032200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283194.0,465652.0,221042.0,16482.0,726700.0,317755200.0,2284200.0,2356861.0,21930500.0,24537400.0,7059300.0,3897200.0,1618000.0,3133900.0,36007600.0,7403300.0,325400.0,13611200.0,1574400.0,32471500.0,9415200.0,1435000.0,97857300.0,745674100.0,991514600.0,115554200.0,3902600.0,3373800.0,121114.0
2014-05-20,111644000.0,24000561.0,4675600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368708.0,585784.0,297810.0,15268.0,1200100.0,234836000.0,4095700.0,3052023.0,21830400.0,21320900.0,7332800.0,1968400.0,2034900.0,2326600.0,25620000.0,6549800.0,34764400.0,13361600.0,896200.0,63707800.0,13695200.0,1377300.0,67588400.0,680773300.0,1381246500.0,89702000.0,3770800.0,3761800.0,249769.0
2014-05-21,89093000.0,39055814.0,5857400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336691.0,748661.0,257181.0,23044.0,1397200.0,196859600.0,3408800.0,2267707.0,19021300.0,22398700.0,5162400.0,1586000.0,4226300.0,1549100.0,21671200.0,8224600.0,881700.0,14428800.0,3907900.0,50661300.0,10953400.0,1228200.0,86239200.0,733746900.0,1501967100.0,110746200.0,6846500.0,4141700.0,272127.0
